barnes11_113|and, therefore, to this, and to this only, should all the efforts of every man be directed.|and, therefore, to this, and to this only, should all the efforts of every man be directed.
barnes12_001|I had only just despatched the last of the preceding pages of this paper,|I had only just despatched the last of the preceding pages of this paper,
barnes12_002|when the dreadful news came of a new iniquity committed in regard to the Russian people,|when the dreadful news came of a new iniquity committed in regard to the Russian people,
barnes12_003|by those light-minded men who,|by those light-minded men who,
barnes12_004|crazed with power, have appropriated the right of managing them.|crazed with power, have appropriated the right of managing them.
barnes12_006|or else from stupidity or carelessness,|or else from stupidity or carelessness
barnes12_007|again these miserable men have destroyed amid dreadful sufferings thousands of those honorable, kind, hard-working laborers who feed them.|again these miserable men have destroyed amid dreadful sufferings thousands of those honorable, kind, hard-working laborers who feed them.
barnes12_008|And again this iniquity not only does not cause those responsible for it to reflect and repent,|And again this iniquity not only does not cause those responsible for it to reflect and repent,
barnes12_009|but one hears and reads only about its being necessary as speedily as possible to mutilate and slaughter a greater number of men, and to ruin still more families, both Russian and Japanese.|but one hears and reads only about its being necessary as speedily as possible to mutilate and slaughter a greater number of men, and to ruin still more families, both Russian and Japanese.
barnes12_010|More than this, to prepare men for fresh iniquities of this kind,|More than this, to prepare men for fresh iniquities of this kind,
barnes12_011|the perpetrators of these crimes, far from recognizing what is evident to all|the perpetrators of these crimes, far from recognizing what is evident to all
barnes12_012|viz. that for the Russians this event, even from their patriotic, military point of view, was a scandalous defeat,|viz. that for the Russians this event, even from their patriotic, military point of view, was a scandalous defeat,
barnes12_013|endeavor to assure credulous people,|endeavor to assure credulous people,
barnes12_014|that these unfortunate Russian laboring men - lured into a trap like cattle into a slaughterhouse,|that these unfortunate Russian laboring men - lured into a trap like cattle into a slaughterhouse,
barnes12_015|of whom several thousands have been killed and maimed merely because one General did not understand what another General had said - have performed an act of heroism|of whom several thousands have been killed and maimed merely because one General did not understand what another General had said - have performed an act of heroism
barnes12_016|because those who could not run away were killed and those who did run away remained alive.|because those who could not run away were killed and those who did run away remained alive.
barnes12_017|As to the fact that one of these immoral and cruel men, distinguished by the titles of Generals, Admirals,|As to the fact that one of these immoral and cruel men, distinguished by the titles of Generals, Admirals,
barnes12_018|drowned a quantity of peaceful Japanese,|drowned a quantity of peaceful Japanese,
barnes12_019|this is also described as a great and glorious act of heroism,|this is also described as a great and glorious act of heroism,
barnes12_020|which must gladden the hearts of Russians.|which must gladden the hearts of Russians.
barnes12_021|And in all the papers are reprinted this awful appeal to murder:|And in all the papers are reprinted this awful appeal to murder:
barnes12_023|Let the two thousand Russian soldiers killed on the Yalu, together with the maimed Retvisan and her sister ships,|Let the two thousand Russian soldiers killed on the Yalu, together with the maimed Retvisan and her sister ships,
barnes12_024|with our lost torpedo-boats,|with our lost torpedo-boats,
barnes12_025|teach our cruisers with what devastation they must break in upon the shores of base Japan.|teach our cruisers with what devastation they must break in upon the shores of base Japan.
barnes12_026|She has sent her soldiers to shed Russian blood, and no quarter should be afforded her.|She has sent her soldiers to shed Russian blood, and no quarter should be afforded her.
barnes12_027|Now one cannot - it is sinful - be sentimental; we must fight; we must direct such heavy blows that the memory of them shall freeze the treacherous hearts of the Japanese.|Now one cannot - it is sinful - be sentimental; we must fight; we must direct such heavy blows that the memory of them shall freeze the treacherous hearts of the Japanese.
barnes12_028|Now is the time for the cruisers to go out to sea to reduce to ashes the towns of Japan, flying as a dreadful calamity along its shores.|Now is the time for the cruisers to go out to sea to reduce to ashes the towns of Japan, flying as a dreadful calamity along its shores.
barnes12_029|No more sentimentality.|No more sentimentality.
barnes12_032|The frightful work commenced is continued.|The frightful work commenced is continued.
barnes12_033|Loot, violence, murder, hypocrisy, theft,|Loot, violence, murder, hypocrisy, theft,
barnes12_034|and, above all, the most fearful fraud - the distortion of religious teachings, both Christian and Buddhistic - continue.|and, above all, the most fearful fraud - the distortion of religious teachings, both Christian and Buddhistic - continue.
barnes12_035|The Tsar, the chief responsible person, continues to review the troops, to thank, reward, and encourage them;|The Tsar, the chief responsible person, continues to review the troops, to thank, reward, and encourage them;
barnes12_036|he issues an edict for the calling out of the reserves;|he issues an edict for the calling out of the reserves;
barnes12_037|his faithful subjects again and again lay down their property and lives at the feet of him they call, only with their lips, their adored Monarch.|his faithful subjects again and again lay down their property and lives at the feet of him they call, only with their lips, their adored Monarch.
barnes12_038|On the other hand, desiring to distinguish themselves before each other in deeds and not in words only,|On the other hand, desiring to distinguish themselves before each other in deeds and not in words only,
barnes12_039|they tear away the fathers and the bread-winners from their orphaned families,|they tear away the fathers and the bread-winners from their orphaned families,
barnes12_040|preparing them for slaughter.|preparing them for slaughter.
barnes12_041|The worse the position of Russia, the more reckless do the journalists lie, transforming shameful defeats into victories,|The worse the position of Russia, the more reckless do the journalists lie, transforming shameful defeats into victories,
barnes12_042|knowing that no one will contradict them;|knowing that no one will contradict them;
barnes12_043|and they quietly collect money from subscriptions and sales.|and they quietly collect money from subscriptions and sales.
barnes12_044|The more money and labor of the people is devoted to the war, the more is grabbed by various authorities and speculators, who know that no one will convict them because every one is doing the same.|The more money and labor of the people is devoted to the war, the more is grabbed by various authorities and speculators, who know that no one will convict them because every one is doing the same.
barnes12_045|The military, trained for murder, having passed years in a school of inhumanity, coarseness, and idleness, rejoice - poor men,|The military, trained for murder, having passed years in a school of inhumanity, coarseness, and idleness, rejoice - poor men,
barnes12_046|because, besides an increase of their salary, the slaughter of superiors opens vacancies for their promotion.|because, besides an increase of their salary, the slaughter of superiors opens vacancies for their promotion.
barnes12_047|Christian pastors continue to invite men to the greatest of crimes, continue to commit sacrilege, praying God to help the work of war;|Christian pastors continue to invite men to the greatest of crimes, continue to commit sacrilege, praying God to help the work of war;
barnes12_048|and, instead of condemning, they justify and praise that pastor who, with the cross in his hands on the very scene of murder,|and, instead of condemning, they justify and praise that pastor who, with the cross in his hands on the very scene of murder,
barnes12_049|encouraged men to the crime.|encouraged men to the crime.
barnes12_050|The same thing is going on in Japan.|The same thing is going on in Japan.
barnes12_051|The benighted Japanese go in for murder with yet greater fervor, owing to their victories;|The benighted Japanese go in for murder with yet greater fervor, owing to their victories;
barnes12_052|the Mikado also reviews and rewards his troops;|the Mikado also reviews and rewards his troops;
barnes12_053|various Generals boast of their bravery,|various Generals boast of their bravery,
barnes12_054|imagining that, having learned to kill, they have acquired enlightenment.|imagining that, having learned to kill, they have acquired enlightenment.
barnes12_055|So, too, groan the unfortunate working people torn from useful labor and from their families.|So, too, groan the unfortunate working people torn from useful labor and from their families.
barnes12_056|So their journalists also lie and rejoice over their gains.|So their journalists also lie and rejoice over their gains.
barnes12_057|Also probably - for where murder is elevated into virtue every kind of vice is bound to flourish,|Also probably - for where murder is elevated into virtue every kind of vice is bound to flourish,
barnes12_058|also probably all kinds of commanders and speculators earn money;|also probably all kinds of commanders and speculators earn money;
barnes12_059|and Japanese theologians and religious teachers no less than the masters in the techniques of armament,|and Japanese theologians and religious teachers no less than the masters in the techniques of armament,
barnes12_060|do not remain behind the Europeans in the techniques of religious deceit and sacrilege,|do not remain behind the Europeans in the techniques of religious deceit and sacrilege,
barnes12_061|but distort the great Buddhistic teaching,|but distort the great Buddhistic teaching,
barnes12_062|by not only permitting but justifying that murder which Buddha forbade.|by not only permitting but justifying that murder which Buddha forbade.
barnes12_063|The Buddhistic scientist, Soyen-Shaku,|The Buddhistic scientist, Soyen-Shaku,
barnes12_064|ruling over eight hundred monasteries, explains that although Buddha forbade manslaughter,|ruling over eight hundred monasteries, explains that although Buddha forbade manslaughter,
barnes12_065|he also said he could never be at peace until all beings are united in the infinitely loving heart of all things,|he also said he could never be at peace until all beings are united in the infinitely loving heart of all things,
barnes12_066|and that, therefore, in order to bring into harmony that which is discordant,|and that, therefore, in order to bring into harmony that which is discordant,
barnes12_067|it is necessary to fight and to kill men.|it is necessary to fight and to kill men.
barnes12_068|It is as if there never had existed the Christian and Buddhistic teaching about the unity of the human spirit,|It is as if there never had existed the Christian and Buddhistic teaching about the unity of the human spirit,
barnes12_069|the brotherhood of men, love, compassion,|the brotherhood of men, love, compassion,
barnes12_070|the sacredness of human life.|the sacredness of human life.
barnes12_072|asking themselves in bewilderment why this fearful thing was done with them,|asking themselves in bewilderment why this fearful thing was done with them,
barnes12_073|while other thousands are already rotting in the earth or on the earth, or floating in the sea, in swollen decomposition.|while other thousands are already rotting in the earth or on the earth, or floating in the sea, in swollen decomposition.
barnes12_074|And scores of thousands of wives, fathers, mothers, children, are bemoaning their bread-winners; uselessly destroyed.|And scores of thousands of wives, fathers, mothers, children, are bemoaning their bread-winners; uselessly destroyed.
barnes12_075|new and newer victims are being prepared.|new and newer victims are being prepared.
barnes12_076|The chief concern of the Russian organizers of slaughter is that on the Russian side the stream of food for cannon - three thousand men per day doomed to destruction - should not be interrupted for one minute.|The chief concern of the Russian organizers of slaughter is that on the Russian side the stream of food for cannon - three thousand men per day doomed to destruction - should not be interrupted for one minute.
barnes12_077|The Japanese are preoccupied with the same thing.|The Japanese are preoccupied with the same thing.
barnes12_078|The locusts are incessantly being driven down into the river,|The locusts are incessantly being driven down into the river,
barnes12_079|in order that the rows behind may pass over the bodies.|in order that the rows behind may pass over the bodies.
barnes12_080|When will this cease,|When will this cease,
barnes12_081|and the deceived people at last recover themselves and say:|and the deceived people at last recover themselves and say:
barnes12_083|These same men, the majority of the reserve, are able to read;|These same men, the majority of the reserve, are able to read;
barnes12_084|they know what the Far East is; they know that war is going on, not for anything which is in the least necessary to Russia,|they know what the Far East is; they know that war is going on, not for anything which is in the least necessary to Russia,
barnes12_085|but for some dealings in strange land, leased lands, as they themselves call them, on which it seemed advantageous to some corrupt speculators to build railways and so gain profit;|but for some dealings in strange land, leased lands, as they themselves call them, on which it seemed advantageous to some corrupt speculators to build railways and so gain profit;
barnes12_086|also they know, or might know,|also they know, or might know,
barnes12_087|that they will be killed like sheep in a slaughterhouse,|that they will be killed like sheep in a slaughterhouse,
barnes12_088|since the Japanese possess the latest improvements in tools of murder, which we do not,|since the Japanese possess the latest improvements in tools of murder, which we do not,
barnes12_089|as the Russian authorities who are sending these people to death had not thought in time of furnishing themselves with the same weapons as the Japanese.|as the Russian authorities who are sending these people to death had not thought in time of furnishing themselves with the same weapons as the Japanese.
barnes12_090|Knowing all this, it would indeed be so natural to say, Go you, those who have brought on this work, all you to whom war is necessary, and who justify it; go you, and face the Japanese bullets and mines,|Knowing all this, it would indeed be so natural to say, Go you, those who have brought on this work, all you to whom war is necessary, and who justify it; go you, and face the Japanese bullets and mines,
barnes12_091|but we will not go, because we not only do not need to do this, but we cannot understand how it can be necessary to any one.|but we will not go, because we not only do not need to do this, but we cannot understand how it can be necessary to any one.
barnes12_092|But no, they do not say this; they go,|But no, they do not say this; they go,
barnes12_093|and they will continue to go;|and they will continue to go;
barnes12_094|they cannot but go as long as they fear that which ruins the body,|they cannot but go as long as they fear that which ruins the body,
barnes12_095|and not that which ruins both the body and the soul.|and not that which ruins both the body and the soul.
barnes12_096|"Whether we shall be killed," they argue, or maimed in these chinnampos, or whatever they are called,|"Whether we shall be killed," they argue, or maimed in these chinnampos, or whatever they are called,
barnes12_097|whither we are driven, we do not know;|whither we are driven, we do not know;
barnes12_098|it yet may happen that we shall get through safely, and, moreover, with rewards and glory, like those sailors who are now being feasted all over Russia because the Japanese bombs and bullets did not hit them, but somebody else;|it yet may happen that we shall get through safely, and, moreover, with rewards and glory, like those sailors who are now being feasted all over Russia because the Japanese bombs and bullets did not hit them, but somebody else;
barnes12_099|whereas should we refuse, we should be certainly sent to prison, starved, beaten, exiled to the province of Yakoutsk,|whereas should we refuse, we should be certainly sent to prison, starved, beaten, exiled to the province of Yakoutsk,
barnes12_100|perhaps even killed immediately.|perhaps even killed immediately.
barnes12_101|So with despair in their hearts, leaving behind a good rational life,|So with despair in their hearts, leaving behind a good rational life,
barnes12_102|leaving their wives and their children,|leaving their wives and their children,
barnes12_103|they go.|they go.
barnes12_104|Yesterday I met a Reservist soldier accompanied by his mother and wife. All three were riding in a cart; he had had a drop too much;|Yesterday I met a Reservist soldier accompanied by his mother and wife. All three were riding in a cart; he had had a drop too much;
barnes12_105|his wife's face was swollen with tears.|his wife's face was swollen with tears.
barnes12_106|He turned to me:|He turned to me:
barnes12_107|Good-by to thee! Lev Nikolayevich, off to the Far East.|Good-by to thee! Lev Nikolayevich, off to the Far East.
barnes12_108|Well, art thou going to fight?|Well, art thou going to fight?
barnes12_109|Well, some one has to fight!|Well, some one has to fight!
barnes12_110|No one need fight!|No one need fight!
barnes12_111|He reflected for a moment.|He reflected for a moment.
barnes12_112|But what is one to do; where can one escape?|But what is one to do; where can one escape?
barnes12_113|I saw that he had understood me, had understood that the work to which he was being sent was an evil work.|I saw that he had understood me, had understood that the work to which he was being sent was an evil work.
barnes12_114|Where can one escape?|Where can one escape?
barnes12_115|That is the precise expression of that mental condition which in the official and journalistic world is translated into the words - "For the Faith, the Tsar, and the Fatherland."|That is the precise expression of that mental condition which in the official and journalistic world is translated into the words - "For the Faith, the Tsar, and the Fatherland."
barnes12_116|Those who, abandoning their hungry families, go to suffering, to death, say as they feel,|Those who, abandoning their hungry families, go to suffering, to death, say as they feel,
barnes12_117|Where can one escape?|Where can one escape?
barnes12_118|Whereas those who sit in safety,|Whereas those who sit in safety,
barnes12_119|in their luxurious palaces,|in their luxurious palaces,
barnes12_120|say that all Russian men are ready to sacrifice their lives for their adored Monarch,|say that all Russian men are ready to sacrifice their lives for their adored Monarch,
barnes12_121|and for the glory and greatness of Russia.|and for the glory and greatness of Russia.
barnes12_122|Yesterday, from a peasant I know, I received two letters, one after the other.|Yesterday, from a peasant I know, I received two letters, one after the other.
barnes12_123|This is the first:|This is the first:
barnes12_124|Dear Lev Nikolayevich,|Dear Lev Nikolayevich,
barnes12_125|Well, today I have received the official announcement of my call to the Service;|Well, today I have received the official announcement of my call to the Service;
barnes12_126|tomorrow I must present myself at the headquarters.|tomorrow I must present myself at the headquarters.
barnes12_127|That is all.|That is all.
barnes12_128|And after that - to the Far East to meet the Japanese bullets.|And after that - to the Far East to meet the Japanese bullets.
barnes12_129|About my own and my household's grief I will not tell you;|About my own and my household's grief I will not tell you;
barnes12_130|it is not you who will fail to understand all the horror of my position and the horrors of war;|it is not you who will fail to understand all the horror of my position and the horrors of war;
barnes12_131|all this you have long ago painfully realized, and you understand it all.|all this you have long ago painfully realized, and you understand it all.
barnes12_132|How I have longed to visit you, to have a talk with you!|How I have longed to visit you, to have a talk with you!
barnes12_133|I had written to you a long letter in which I described the torments of my soul;|I had written to you a long letter in which I described the torments of my soul;
barnes12_134|but I had not had time to copy it, when I received my summons.|but I had not had time to copy it, when I received my summons.
barnes12_135|What is my wife to do now with her four children?|What is my wife to do now with her four children?
barnes12_136|As an old man, of course, you cannot do anything yourself for my folks, but you might ask some of your friends in their leisure to visit my orphaned family.|As an old man, of course, you cannot do anything yourself for my folks, but you might ask some of your friends in their leisure to visit my orphaned family.
barnes12_137|I beg you earnestly that if my wife proves unable to bear the agony of her helplessness with her burden of children,|I beg you earnestly that if my wife proves unable to bear the agony of her helplessness with her burden of children,
barnes12_138|and makes up her mind to go to you for help and counsel, you will receive and console her.|and makes up her mind to go to you for help and counsel, you will receive and console her.
barnes12_139|Although she does not know you personally, she believes in your word,|Although she does not know you personally, she believes in your word,
barnes12_140|and that means much.|and that means much.
barnes12_141|I was not able to resist the summons,|I was not able to resist the summons,
barnes12_142|but I say beforehand that through me not one Japanese family shall be orphaned.|but I say beforehand that through me not one Japanese family shall be orphaned.
barnes12_143|My God! how dreadful is all this - how distressing and painful to abandon all by which one lives and in which one is concerned.|My God! how dreadful is all this - how distressing and painful to abandon all by which one lives and in which one is concerned.
barnes12_144|The second letter is as follows:|The second letter is as follows:
barnes12_145|Kindest Lev Nikolayevich,|Kindest Lev Nikolayevich,
barnes12_146|Only one day of actual service has passed, and I have already lived through an eternity of most desperate torments.|Only one day of actual service has passed, and I have already lived through an eternity of most desperate torments.
barnes12_147|From 8 o'clock in the morning till 9 in the evening we have been crowded and knocked about to and fro in the barrack yard, like a herd of cattle.|From eight o'clock in the morning till nine in the evening we have been crowded and knocked about to and fro in the barrack yard, like a herd of cattle.
barnes12_148|The comedy of medical examination was three times repeated, and those who had reported themselves ill did not receive even ten minutes' attention before they were marked 'Satisfactory'.|The comedy of medical examination was three times repeated, and those who had reported themselves ill did not receive even ten minutes' attention before they were marked 'Satisfactory'.
barnes12_149|When we, those two thousand satisfactory individuals,|When we, those two thousand satisfactory individuals,
barnes12_150|were driven from the military commander to the barracks,|were driven from the military commander to the barracks,
barnes12_151|along the road spread out for almost a verst,|along the road spread out for almost a verst,
barnes12_152|stood a crowd of relatives, mothers, and wives with infants in arms;|stood a crowd of relatives, mothers, and wives with infants in arms;
barnes12_153|and if you had only heard and seen how they clasped their fathers, husbands, sons,|and if you had only heard and seen how they clasped their fathers, husbands, sons,
barnes12_154|and hanging round their necks wailed hopelessly!|and hanging round their necks wailed hopelessly!
barnes12_155|Generally I behave in a reserved way and can restrain my feelings, but I could not hold out, and I also wept.|Generally I behave in a reserved way and can restrain my feelings, but I could not hold out, and I also wept.
barnes12_156|In journalistic language this same is expressed thus: "The upheaval of patriotic feeling is immense."|In journalistic language this same is expressed thus: "The upheaval of patriotic feeling is immense."
barnes12_157|Where is the standard that can measure all this immensity of woe now spreading itself over almost one-third of the world?|Where is the standard that can measure all this immensity of woe now spreading itself over almost one-third of the world?
barnes12_158|And we, we are now that food for cannon, which in the near future will be offered as sacrifice to the God of vengeance and horror.|And we, we are now that food for cannon, which in the near future will be offered as sacrifice to the God of vengeance and horror.
barnes12_159|I cannot manage to establish my inner balance.|I cannot manage to establish my inner balance.
barnes12_160|Oh! how I execrate myself for this double-mindedness,|Oh! how I execrate myself for this double-mindedness,
barnes12_161|which prevents my serving one Master and God.|which prevents my serving one Master and God.
barnes12_162|This man does not yet sufficiently believe,|This man does not yet sufficiently believe,
barnes12_163|that what destroys the body is not dreadful,|that what destroys the body is not dreadful,
barnes12_164|but that which destroys both the body and the soul,|but that which destroys both the body and the soul,
barnes12_165|therefore he cannot refuse to go;|therefore he cannot refuse to go;
barnes12_166|yet while leaving his own family he promises beforehand that through him not one Japanese family shall be orphaned;|yet while leaving his own family he promises beforehand that through him not one Japanese family shall be orphaned;
barnes12_167|he believes in the chief law of God,|he believes in the chief law of God,
barnes12_168|the law of all religions,|the law of all religions,
barnes12_169|to act toward others as one wishes others to act toward oneself.|to act toward others as one wishes others to act toward oneself.
barnes12_170|Of such men more or less consciously recognizing this law, there are in our time, not in the Christian world alone, but in the Buddhistic, Mahomedan, Confucian, and Brahminic world, not only thousands but millions.|Of such men more or less consciously recognizing this law, there are in our time, not in the Christian world alone, but in the Buddhistic, Mahomedan, Confucian, and Brahminic world, not only thousands but millions.
barnes12_171|There exist true heroes, not those who are now being feted because, having wished to kill others, they were not killed themselves,|There exist true heroes, not those who are now being feted because, having wished to kill others, they were not killed themselves,
barnes12_172|but true heroes, who are now confined in prisons and in the province of Yakoutsk for having categorically refused to enter the ranks of murderers,|but true heroes, who are now confined in prisons and in the province of Yakoutsk for having categorically refused to enter the ranks of murderers,
barnes12_173|and who have preferred martyrdom to this departure from the law of Jesus.|and who have preferred martyrdom to this departure from the law of Jesus.
barnes12_174|There are also such as he who writes to me, who go, but who will not kill.|There are also such as he who writes to me, who go, but who will not kill.
barnes12_175|But also that majority which goes without thinking, and endeavors not to think of what it is doing,|But also that majority which goes without thinking, and endeavors not to think of what it is doing,
barnes12_176|still in the depth of its soul does now already feel that it is doing an evil deed by obeying authorities who tear men from labor and from their families,|still in the depth of its soul does now already feel that it is doing an evil deed by obeying authorities who tear men from labor and from their families,
barnes12_177|and send them to needless slaughter of men,|and send them to needless slaughter of men,
barnes12_178|repugnant to their soul and their faith;|repugnant to their soul and their faith;
barnes12_179|and they go only because they are so entangled on all sides,|and they go only because they are so entangled on all sides,
barnes12_180|Where can one escape?|Where can one escape?
barnes12_181|Meanwhile those who remain at home not only feel this, but know and express it.|Meanwhile those who remain at home not only feel this, but know and express it.
barnes12_182|Yesterday in the high road I met some peasants returning from Toula.|Yesterday in the high road I met some peasants returning from Toula.
barnes12_183|One of them was reading a leaflet as he walked by the side of his cart.|One of them was reading a leaflet as he walked by the side of his cart.
barnes12_184|I asked, "What is that - a telegram?"|I asked, "What is that - a telegram?"
barnes12_185|This is yesterday's,|This is yesterday's,
barnes12_186|but here is one of today.|but here is one of today.
barnes12_187|He took another out of his pocket. We stopped. I read it.|He took another out of his pocket. We stopped. I read it.
barnes12_188|"You should have seen what took place yesterday at the station," he said; "it was dreadful. Wives, children, more than a thousand of them, weeping.|"You should have seen what took place yesterday at the station," he said; "it was dreadful. Wives, children, more than a thousand of them, weeping.
barnes12_189|They surrounded the train, but were allowed no further.|They surrounded the train, but were allowed no further.
barnes12_190|Strangers wept, looking on. One woman from Toula gasped and fell down dead.|Strangers wept, looking on. One woman from Toula gasped and fell down dead.
barnes12_191|Five children.|Five children.
barnes12_192|They have since been placed in various institutions; but the father was driven away all the same...|They have since been placed in various institutions; but the father was driven away all the same...
barnes12_193|What do we want with this Manchuria, or whatever it is called?|What do we want with this Manchuria, or whatever it is called?
barnes12_194|There is sufficient land here.|There is sufficient land here.
barnes12_195|And what a lot of people and of property has been destroyed.|And what a lot of people and of property has been destroyed.
barnes12_196|Yes, the relation of men to war is now quite different from that which formerly existed,|Yes, the relation of men to war is now quite different from that which formerly existed,
barnes12_197|even so lately as the year 77|even so lately as the year seventy-seven.
barnes12_198|That which is now taking place never took place before.|That which is now taking place never took place before.
barnes12_199|The papers set forth that,|The papers set forth that,
barnes12_200|during the receptions of the Tsar, who is travelling about Russia for the purpose of hypnotizing the men who are being sent to murder,|during the receptions of the Tsar, who is travelling about Russia for the purpose of hypnotizing the men who are being sent to murder,
barnes12_201|indescribable enthusiasm is manifested amongst the people.|indescribable enthusiasm is manifested amongst the people.
barnes12_202|As a matter of fact, something quite different is being manifested.|As a matter of fact, something quite different is being manifested.
barnes12_203|From all sides one hears reports that in one place three Reservists have hanged themselves;|From all sides one hears reports that in one place three Reservists have hanged themselves;
barnes12_204|in another spot, two more; in yet another, about a woman whose husband had been taken away bringing her children to the conscription committee-room and leaving them there;|in another spot, two more; in yet another, about a woman whose husband had been taken away bringing her children to the conscription committee-room and leaving them there;
barnes12_205|while another hanged herself in the yard of the military commander.|while another hanged herself in the yard of the military commander.
barnes12_206|All are dissatisfied, gloomy, exasperated.|All are dissatisfied, gloomy, exasperated.
barnes12_207|The words, "For the Faith, the King, and the Fatherland," the National Anthem, and shouts of "Hurrah" no longer act upon people as they once did.|The words, "For the Faith, the King, and the Fatherland," the National Anthem, and shouts of "Hurrah" no longer act upon people as they once did.
barnes12_208|Another warfare of a different kind,|Another warfare of a different kind,
barnes12_209|the struggling consciousness of the deceit and sinfulness of the work to which people are being called,|the struggling consciousness of the deceit and sinfulness of the work to which people are being called,
barnes12_210|is more and more taking possession of the people.|is more and more taking possession of the people.
barnes12_211|Yes, the great strife of our time is not that now taking place between the Japanese and the Russians, nor that which may blaze up between the white and yellow races,|Yes, the great strife of our time is not that now taking place between the Japanese and the Russians, nor that which may blaze up between the white and yellow races,
barnes12_212|not that strife which is carried on by mines, bombs, bullets,|not that strife which is carried on by mines, bombs, bullets,
barnes12_213|but that spiritual strife which without ceasing has gone on and is now going on between the enlightened consciousness of mankind now waiting for manifestation,|but that spiritual strife which without ceasing has gone on and is now going on between the enlightened consciousness of mankind now waiting for manifestation,
barnes12_214|and that darkness and that burden which surrounds and oppresses mankind.|and that darkness and that burden which surrounds and oppresses mankind.
barnes12_215|In His own time Jesus yearned in expectation, and said,|In His own time Jesus yearned in expectation, and said,
barnes12_216|I came to cast fire upon the earth, and how I wish that it were already kindled.|I came to cast fire upon the earth, and how I wish that it were already kindled.
barnes12_218|That which Jesus longed for is being accomplished,|That which Jesus longed for is being accomplished,
barnes12_219|the fire is being kindled.|the fire is being kindled.
barnes12_220|Then do not let us check it, but let us spread and serve it.|Then do not let us check it, but let us spread and serve it.
barnes12_222|I should never finish this paper,|I should never finish this paper,
barnes12_223|if I were to continue to add to it all that corroborates its essential idea.|if I were to continue to add to it all that corroborates its essential idea.
barnes12_224|Yesterday the news came in of the sinking of the Japanese ironclads;|Yesterday the news came in of the sinking of the Japanese ironclads;
barnes12_225|and in the so-called higher circles of Russian fashionable, rich, intellectual society,|and in the so-called higher circles of Russian fashionable, rich, intellectual society,
barnes12_226|they are, without the slightest conscientious scruples, rejoicing at the destruction of a thousand human lives.|they are, without the slightest conscientious scruples, rejoicing at the destruction of a thousand human lives.
barnes12_227|Yet today,|Yet today,
barnes12_228|I have received from a simple seaman,|I have received from a simple seaman,
barnes12_229|a man standing on the lowest plane of society, the following letter:|a man standing on the lowest plane of society, the following letter:
barnes12_230|Much respected Lev Nikolayevich,|Much respected Lev Nikolayevich,
barnes12_231|I greet you with a low bow, with love, much respected Lev Nikolayevich.|I greet you with a low bow, with love, much respected Lev Nikolayevich.
barnes12_232|I have read your book.|I have read your book.
barnes12_233|It was very pleasant reading for me.|It was very pleasant reading for me.
barnes12_234|I have been a great lover of reading your works.|I have been a great lover of reading your works.
barnes12_235|Well, Lev Nikolayevich, we are now in a state of war,|Well, Lev Nikolayevich, we are now in a state of war,
barnes12_236|please write to me whether it is agreeable to God or not that our commanders compel us to kill.|please write to me whether it is agreeable to God or not that our commanders compel us to kill.
barnes12_237|I beg you, Lev Nikolayevich, write to me please whether or not the truth now exists on earth.|I beg you, Lev Nikolayevich, write to me please whether or not the truth now exists on earth.
barnes12_238|Tell me, Lev Nikolayevich.|Tell me, Lev Nikolayevich.
barnes12_239|In church here a prayer is being read, the priest mentions the Christ-loving army.|In church here a prayer is being read, the priest mentions the Christ-loving army.
barnes12_240|Is it true or not that God loves war?|Is it true or not that God loves war?
barnes12_241|I pray you, Lev Nikolayevich, have you got any books from which I could see whether truth exists on earth or not?|I pray you, Lev Nikolayevich, have you got any books from which I could see whether truth exists on earth or not?
barnes12_242|Send me such books.|Send me such books.
barnes12_243|What they cost, I will pay.|What they cost, I will pay.
barnes12_244|I beg you, Lev Nikolayevich, do not neglect my request.|I beg you, Lev Nikolayevich, do not neglect my request.
barnes12_245|If there are no books then send me a letter. I will be very glad when I receive a letter from you.|If there are no books then send me a letter. I will be very glad when I receive a letter from you.
barnes12_246|I will await your letter with impatience.|I will await your letter with impatience.
barnes12_247|Good-by for the present.|Good-by for the present.
barnes12_248|I remain alive and well and wish the same to you from the Lord God.|I remain alive and well and wish the same to you from the Lord God.
barnes12_249|Good health and good success in your work.|Good health and good success in your work.
